172,220,490,445,222,174,-14,9976,-1,-19,-14,1,1,-1,384,353,344,450
167,220,492,445,222,185,0,10029,-2,-19,-15,2,1,-1,384,353,344,448
161,224,490,443,229,171,-4,9954,-2,-19,-15,1,1,0,378,347,348,452
160,224,496,446,229,185,5,10046,-1,-19,-16,1,1,-1,378,350,348,453
165,221,488,441,228,196,-8,9997,-1,-20,-14,1,1,0,379,353,342,452
162,219,488,447,226,191,-1,10030,-1,-20,-14,1,0,0,382,353,346,453
165,221,491,442,222,183,-9,9962,-1,-20,-15,1,1,-1,383,351,344,448
162,222,489,443,227,178,22,9945,-1,-20,-15,1,1,-1,384,347,345,453
165,221,493,447,222,173,-9,9967,-1,-19,-16,1,1,-1,384,356,348,453
161,225,490,440,229,163,4,10015,-2,-20,-15,1,1,-1,378,350,345,453
167,221,488,440,230,184,-16,9952,-2,-20,-15,1,1,-1,383,352,342,452
161,225,492,442,229,202,22,9937,-2,-20,-16,1,1,-1,378,347,348,454
162,224,494,443,229,180,-9,9982,-1,-20,-14,2,1,0,378,350,345,455
167,221,487,438,230,192,-7,9999,-1,-20,-14,1,1,-1,381,353,342,452
161,225,492,442,229,193,4,9990,-2,-20,-15,1,0,-1,378,347,348,454
162,224,494,444,229,184,-10,9979,-2,-19,-16,1,1,-1,382,350,348,453
162,218,496,450,227,186,-16,9961,-2,-19,-16,1,1,0,382,353,345,453
165,221,492,449,222,220,1,10004,-2,-20,-15,1,1,-1,384,353,345,448
163,218,492,445,229,187,-15,9981,-1,-20,-15,1,0,-1,378,350,348,452
161,224,490,445,229,175,282,9933,-1,-20,-15,1,1,-1,384,353,348,453
162,219,476,434,227,192,-5,10037,-2,-20,-15,1,1,-1,382,354,345,453
170,218,473,437,227,193,-20,9956,-1,-20,-15,1,1,-1,383,353,345,453
163,225,470,428,229,214,-306,9952,-1,-20,-15,1,0,-1,378,347,348,452
172,221,469,430,226,155,15,10116,-1,-20,-15,1,1,0,381,353,344,450
170,218,473,433,229,223,2,9999,-1,-20,-16,1,1,-1,378,350,348,454
166,221,467,426,226,184,-16,10043,-1,-20,-14,1,1,-1,378,353,344,451
170,219,471,427,229,172,-295,9954,-1,-20,-14,1,1,-1,378,350,344,448
162,224,476,429,228,183,23,10132,-1,-20,-15,2,1,-1,381,353,345,454
173,221,467,426,226,247,-2,10003,0,-19,-14,1,1,-1,383,353,344,452
163,225,470,426,229,189,-1,10012,0,-19,-14,2,1,-1,378,350,345,453
165,225,467,424,229,183,-14,9942,-1,-20,-16,1,0,-1,379,352,343,454
163,225,470,428,229,205,22,10035,-1,-19,-15,1,1,-1,378,347,348,454
162,224,475,433,229,177,-10,10047,-1,-19,-15,1,1,-1,382,351,345,453
166,218,476,437,227,202,9,10030,-1,-20,-16,2,1,0,382,351,345,453
162,224,475,434,229,200,-10,10029,-1,-20,-15,1,1,-1,378,346,348,453
167,221,466,426,229,209,17,10103,-1,-20,-15,1,0,-1,380,352,346,454
170,219,472,430,223,162,-11,10005,-1,-20,-15,1,1,-1,378,350,344,448
162,218,466,424,229,184,10,10048,-2,-19,-15,1,1,-1,382,352,345,454
170,218,470,428,229,204,-7,9984,-2,-19,-15,1,0,-1,378,346,339,453
162,220,467,428,227,214,289,9966,-1,-20,-15,1,1,-1,382,350,345,453
169,218,472,432,226,136,-27,9996,-1,-20,-15,1,1,-1,382,350,342,450
167,218,473,436,226,212,-10,10039,-1,-19,-15,2,1,0,383,353,345,454
172,220,467,427,226,218,-3,9993,-1,-20,-15,2,1,-1,384,353,339,450
166,218,474,432,227,209,2,10060,-1,-20,-15,1,1,-1,382,352,345,453
172,220,468,429,223,175,-10,9994,-1,-20,-15,1,1,-1,381,353,342,448
163,218,475,436,227,198,11,10035,-1,-19,-16,1,1,-1,382,351,345,453
163,225,467,426,229,202,-17,9979,-1,-19,-16,1,1,-1,378,347,348,453
172,221,469,429,222,195,-14,9981,-1,-20,-15,1,0,-1,384,353,344,448
162,218,475,436,227,175,-19,9990,-1,-20,-17,1,1,-1,383,352,345,453
166,218,467,424,229,205,-7,9981,-1,-20,-17,1,1,-1,378,352,345,453
167,218,473,431,229,196,-20,10021,-1,-20,-16,1,1,-1,378,350,344,453
172,219,479,434,228,175,29,9981,-1,-20,-16,1,1,-1,382,353,346,450
165,221,477,433,222,196,-38,10040,-1,-20,-16,1,1,-1,384,351,345,453
169,221,474,424,229,242,3,9942,-1,-20,-16,2,1,-1,382,352,343,454
165,225,476,426,229,172,-11,9994,-2,-19,-16,2,1,-1,379,352,346,451
161,225,482,428,229,167,-17,10006,-2,-19,-16,2,1,-1,378,350,345,453
162,222,488,438,227,195,289,10074,-2,-20,-15,2,1,-1,383,351,345,451
163,219,490,439,227,220,20,10005,-2,-20,-16,1,1,-1,382,353,345,453
161,225,488,431,229,198,-3,10030,-1,-19,-16,0,1,-1,378,350,345,453
172,221,490,435,226,205,-13,10004,-1,-20,-16,2,1,-1,381,353,339,450
170,218,496,443,227,230,-4,10121,-1,-20,-16,2,1,-1,383,353,345,453
162,224,499,448,230,196,4,9964,-1,-20,-15,2,1,-1,381,353,342,453
163,222,497,443,229,156,8,10080,-1,-20,-15,2,1,-1,384,347,348,453
162,224,497,445,229,191,-15,10034,-1,-20,-15,1,1,-1,381,352,345,453
169,225,502,453,226,186,-11,10015,-1,-20,-15,1,1,-1,384,351,345,450
172,221,505,447,226,192,10,9944,-1,-20,-15,2,1,-1,383,353,338,450
170,219,513,457,226,171,27,10048,-1,-20,-15,2,1,-1,384,353,343,454
162,224,516,456,229,172,11,10019,-1,-20,-15,1,1,0,379,350,345,453
173,221,513,456,230,229,-2,10010,-1,-20,-16,1,1,-1,382,353,342,452
170,219,522,467,226,222,-2,9954,-1,-20,-16,1,1,-1,383,353,344,454
172,221,521,463,226,144,17,10039,-2,-20,-15,2,0,-1,381,353,339,450
173,221,519,462,230,187,-9,10023,-1,-19,-15,1,1,-1,381,353,342,451
163,225,523,462,229,197,21,10012,-1,-19,-15,2,0,-1,378,350,345,453
169,218,527,471,229,241,-23,9932,-1,-19,-15,1,1,0,383,352,348,453
172,221,530,471,232,122,10,9988,0,-20,-14,2,0,-1,382,354,344,451
167,221,522,475,226,185,-3,9987,0,-20,-14,1,1,0,382,352,344,454
162,219,529,473,229,242,-15,9984,-2,-20,-16,1,1,-1,381,352,348,452
161,223,527,473,229,205,-16,10023,-2,-20,-16,1,0,-1,385,350,345,453
170,222,533,479,227,173,13,10065,-1,-20,-15,1,1,-1,383,353,345,451
166,222,536,480,232,195,0,10061,-2,-20,-16,1,1,0,381,353,345,453
166,222,539,479,227,202,22,10035,-2,-20,-16,2,1,-1,383,353,345,453
170,222,540,484,226,190,-25,10096,-1,-19,-16,1,0,-1,383,351,345,450
163,225,541,480,229,180,9,9999,-1,-19,-15,1,1,-1,379,347,348,454
173,223,536,481,230,228,-34,9909,-1,-19,-15,1,1,-1,381,353,342,450
170,222,544,489,227,210,-2,9991,-1,-19,-15,1,1,-1,384,351,345,453
172,221,544,488,229,183,-16,9997,-2,-20,-14,1,1,-1,382,352,346,450
163,224,542,486,230,155,290,10107,-2,-20,-14,1,1,-1,381,353,348,453
163,225,549,492,230,211,-23,10013,-1,-19,-14,1,1,-1,384,353,348,452
170,225,545,484,226,220,19,9993,-1,-20,-15,1,1,-1,378,353,344,450
163,224,544,487,230,183,-2,9985,-1,-20,-15,2,1,-1,381,353,348,453
173,221,544,486,230,205,289,10091,-1,-20,-14,1,1,-1,381,353,339,450
162,225,551,490,229,235,-34,9991,-2,-20,-15,1,0,-1,378,346,348,454
167,221,545,489,230,179,-7,9991,-2,-20,-15,1,1,-1,381,353,342,451
173,221,543,484,229,172,-14,10004,-1,-20,-14,1,1,-1,380,352,346,453
162,225,552,490,229,210,-5,10088,-1,-20,-15,1,1,-1,378,350,348,453
167,223,545,488,230,192,-23,9969,-1,-20,-15,1,1,-1,381,353,342,452
170,222,550,495,227,232,-14,10013,-1,-19,-15,1,1,-1,383,353,344,454
162,222,552,491,229,185,-4,9990,-1,-19,-15,1,1,-1,378,350,345,453
162,223,544,488,227,192,15,10011,-1,-19,-14,1,1,-1,381,350,345,453
170,222,545,485,229,183,-10,10114,-1,-20,-15,1,1,-1,378,347,344,451
170,222,549,484,229,227,5,10047,-1,-20,-15,1,1,-1,378,352,345,455
163,225,552,494,230,206,-1,10031,-1,-20,-15,1,1,0,384,353,339,451
170,222,552,493,232,206,-7,10029,-1,-20,-15,1,1,-1,383,353,345,453
172,221,546,488,230,185,-305,10109,-1,-20,-15,1,1,0,381,353,342,451
170,222,552,496,227,205,4,10092,-1,-20,-15,1,0,0,383,353,345,453
172,222,549,492,226,189,2,10029,-1,-20,-15,1,1,-1,384,353,344,451
162,224,551,492,229,181,-13,9982,-1,-20,-15,1,1,-1,382,350,348,453
173,221,543,485,230,215,-300,10052,-1,-19,-16,1,1,-1,383,352,342,452
163,225,548,487,229,185,-11,10072,-2,-20,-15,1,1,-1,378,347,348,453
162,224,550,491,229,203,-23,10077,-2,-20,-15,1,1,-1,382,350,348,453
162,226,545,489,229,200,3,10030,-1,-20,-17,1,1,-1,383,350,345,453
170,222,545,484,229,210,-7,10037,-1,-21,-15,1,1,-1,378,350,345,449
169,225,547,494,226,209,-11,10042,-1,-21,-15,2,1,0,381,353,348,450
163,225,545,489,229,195,-11,10084,-1,-20,-15,1,1,-1,384,353,345,453
172,223,548,492,226,218,19,10004,-1,-20,-15,1,1,-1,384,353,344,450
162,224,550,492,229,198,-13,9987,-1,-20,-15,1,1,-1,382,350,348,452
170,222,550,493,232,180,-1,9986,0,-21,-16,1,0,-1,384,353,344,454
162,224,552,492,229,202,-17,10039,0,-21,-16,2,1,0,382,351,345,455
170,222,550,497,232,174,3,10034,-1,-20,-17,1,1,-1,382,352,345,451
162,224,550,494,229,174,-2,10028,-1,-19,-16,1,1,-1,382,350,348,452
170,222,550,497,232,190,10,9934,-1,-19,-16,1,0,0,383,353,344,454
162,224,554,498,229,229,-10,10064,-2,-20,-16,2,0,-1,382,350,345,455
165,225,550,498,230,208,-11,10041,-1,-20,-15,1,1,-1,384,353,348,453
162,224,555,493,229,193,-10,10004,-1,-20,-15,2,1,-1,383,352,345,453
172,225,557,502,230,190,9,9943,-2,-20,-15,1,1,-1,384,353,342,452
166,222,551,494,232,206,-5,10092,-1,-20,-16,1,1,-1,382,352,344,454
176,222,558,503,231,204,-7,9987,-1,-20,-16,1,1,-1,384,353,344,450
173,221,556,501,230,202,-16,9988,-1,-20,-16,1,1,0,381,353,342,450
170,222,566,512,232,217,-3,10071,-1,-20,-14,2,1,-1,383,351,345,453
163,225,568,508,229,186,-3,10156,-1,-20,-14,2,1,-1,378,346,348,453
170,222,571,516,233,177,-28,10019,0,-20,-14,1,0,0,383,354,345,453
170,222,574,519,232,183,9,10054,-1,-20,-15,1,1,0,381,351,345,454
162,225,577,517,231,202,7,9981,-1,-20,-15,2,1,-1,382,350,348,453
162,226,579,521,233,190,-5,10009,-1,-20,-15,2,1,-1,382,350,345,453
170,226,577,519,229,202,-8,9992,-1,-20,-15,1,1,-1,379,347,339,453
170,222,582,525,226,197,20,10031,-1,-20,-13,1,0,-1,378,350,344,450
163,223,586,527,230,195,4,10047,-1,-21,-15,1,1,-1,382,350,342,450
173,228,590,531,226,200,-4,10012,-1,-21,-15,1,1,0,381,353,348,452
165,225,593,533,226,181,10,9951,-1,-21,-15,1,1,0,385,353,345,448
162,224,595,534,233,169,11,10045,-1,-21,-15,2,1,-1,382,350,348,453
172,223,594,535,232,205,4,10007,-1,-21,-15,1,1,-1,381,353,344,451
162,226,601,540,233,203,-5,10025,-1,-20,-16,1,0,-1,382,354,345,453
172,223,598,542,232,192,-2,9949,-1,-20,-15,2,1,0,384,353,344,450
162,224,602,542,231,165,-8,10006,-1,-20,-15,1,0,-1,382,350,348,453
162,226,606,544,233,221,-9,10004,-1,-20,-16,1,1,-1,383,352,345,453
172,223,603,543,226,193,5,10003,-2,-20,-15,1,1,-1,384,353,344,448
173,223,601,538,232,200,5,9899,-2,-20,-15,2,0,0,381,352,344,451
165,222,606,547,226,212,0,10063,-1,-19,-14,1,1,-1,384,352,344,448
173,223,611,550,231,214,4,10052,-1,-20,-15,1,1,-1,382,351,344,453
173,223,604,552,232,187,0,10042,-1,-20,-15,1,1,-1,382,351,346,453
168,225,614,552,231,191,-9,10000,-1,-20,-15,1,1,-1,384,353,342,452
166,226,616,555,233,242,-11,9996,-1,-20,-15,1,1,-1,383,351,345,451
172,225,612,548,230,193,-16,10005,-1,-21,-15,1,1,-1,384,353,339,450
170,222,619,556,232,196,-7,10028,-1,-21,-15,1,1,-1,383,352,345,453
165,225,615,548,231,173,-7,9954,-1,-21,-15,2,0,-1,378,350,346,453
162,226,622,559,233,208,9,10005,-2,-21,-15,1,1,-1,382,351,345,453
168,226,626,562,233,175,-13,10051,-1,-19,-16,1,1,0,383,352,348,453
163,227,623,556,231,197,-13,10054,-1,-19,-16,1,1,-1,378,350,348,453
162,226,621,556,231,165,4,9951,-1,-20,-15,1,1,-1,382,352,342,452
167,229,626,566,226,208,32,9856,-2,-20,-15,1,1,-1,384,353,345,453
172,225,625,568,233,203,2,10015,-2,-20,-15,2,1,-1,383,351,342,451
170,228,629,561,232,195,1,10090,-1,-20,-16,1,1,-1,378,353,344,451
173,223,635,571,232,192,-11,9801,-1,-20,-15,2,1,-1,382,353,346,451
172,222,634,570,232,171,5,9986,-1,-20,-15,1,1,-1,384,353,344,452
165,225,629,561,231,191,-16,9961,-2,-20,-16,1,0,-1,378,350,346,454
168,225,633,565,236,205,-7,9998,-1,-19,-15,2,1,-1,378,350,348,453
173,228,629,565,231,203,-5,10055,-1,-19,-15,1,1,0,381,353,342,451
170,223,635,571,232,168,303,10018,-2,-20,-16,1,1,-1,383,353,345,454
168,226,637,572,233,150,34,9982,-1,-20,-15,1,1,-1,382,350,348,453
173,228,631,567,231,159,13,9979,-1,-20,-15,1,0,-1,382,352,346,452
172,223,638,576,232,222,9,10073,-1,-20,-16,2,1,-1,384,353,344,452
169,229,636,573,233,195,-19,9967,-1,-20,-16,1,1,-1,379,347,339,450
176,224,637,572,233,154,-22,10101,-1,-20,-15,1,1,-1,379,350,345,453
170,228,641,571,226,226,-14,10010,-1,-20,-16,1,1,-1,378,351,344,448
163,227,644,576,231,172,8,10097,-1,-20,-16,1,1,-1,384,353,345,453
163,227,649,581,236,173,22,9930,-1,-20,-15,1,1,-1,378,347,348,453
162,227,654,585,233,181,4,9964,-1,-20,-15,1,0,-1,382,350,345,455
168,226,655,587,233,209,-27,10007,-1,-20,-15,2,1,-1,383,351,345,451
165,229,649,581,231,211,-23,10047,-1,-20,-15,1,1,0,378,352,346,452
176,228,652,588,230,193,-4,10019,-1,-20,-14,1,1,-1,384,353,344,448
170,226,658,594,233,189,21,10161,-1,-20,-14,1,1,-1,383,351,345,453
163,227,653,585,231,144,46,9985,-2,-20,-15,2,1,-1,378,347,348,453
173,228,652,585,230,193,11,9927,-1,-20,-16,1,1,-1,381,353,342,450
168,226,652,583,233,214,-9,9960,-1,-20,-16,2,1,-1,382,350,345,453
170,223,653,585,232,204,-19,10135,-1,-20,-14,2,1,-1,378,353,342,450
172,228,658,591,232,181,-23,9961,-1,-20,-15,2,1,0,383,352,344,454
168,226,659,584,232,191,4,10047,-1,-20,-15,1,1,-1,383,353,345,453
176,226,656,588,237,197,5,9991,-2,-19,-15,2,1,-1,385,353,348,453
170,226,662,591,233,174,0,10115,-2,-19,-15,1,1,0,383,353,345,453
172,226,658,592,232,159,-23,10027,-1,-20,-15,1,1,-1,384,353,344,450
162,226,666,598,233,177,-28,10046,-1,-20,-15,2,1,-1,382,350,348,453
172,226,662,598,232,183,-26,9925,-1,-20,-15,1,0,0,384,353,344,452
168,226,663,597,233,189,-21,10086,-1,-20,-15,1,0,-1,382,350,348,453
162,226,667,599,233,184,-22,9968,-1,-20,-16,2,1,-1,382,352,345,453
165,229,661,589,236,212,-7,9992,-1,-20,-16,1,1,-1,378,350,346,453
168,227,663,596,233,191,-7,10034,-1,-20,-16,1,1,-1,381,350,348,452
162,226,661,596,236,181,13,10037,-1,-20,-16,2,1,-1,381,353,343,453
172,228,661,602,232,191,-16,9949,-1,-20,-16,1,0,-1,383,352,344,451
170,229,665,596,234,226,13,9973,-1,-20,-16,2,1,-1,381,353,342,450
170,226,663,596,234,210,-11,10051,-1,-19,-15,2,1,0,379,350,344,452
176,225,668,600,234,217,-7,10061,-1,-19,-15,1,1,-1,384,353,342,450
165,227,669,597,236,190,-306,9966,-1,-20,-16,1,1,0,378,350,346,453
170,226,675,610,233,216,20,9999,-1,-20,-16,2,0,-1,383,352,345,451
170,226,674,607,234,198,-14,9973,-1,-20,-16,1,1,-1,381,353,344,451
173,228,669,604,234,247,-13,10055,-1,-20,-16,1,1,0,381,353,346,450
170,226,675,610,233,200,-5,9978,-2,-20,-15,1,1,-1,383,352,345,453
168,227,681,612,237,162,23,10100,-2,-20,-15,1,1,-1,382,350,348,452
165,229,678,610,230,154,9,9986,-1,-20,-15,1,1,0,385,353,348,453
172,228,673,611,232,197,11,10031,-1,-20,-15,1,1,-1,383,351,342,452
169,226,678,610,236,223,-19,10034,-1,-20,-16,1,1,-1,379,352,348,454
176,228,683,611,234,221,-8,10089,-1,-20,-15,1,1,-1,382,353,342,450
170,226,676,604,236,147,-7,10043,-1,-20,-15,1,1,-1,382,352,345,454
162,226,686,617,233,144,13,9943,0,-20,-15,2,1,-1,382,350,348,453
170,226,687,614,235,173,22,9981,-1,-21,-17,1,1,0,383,353,345,453
165,229,685,609,237,230,32,10092,-1,-21,-17,1,1,-1,378,350,345,454
173,228,686,614,234,195,-19,10107,-1,-21,-15,1,0,-1,384,353,339,450
170,226,691,622,234,198,-32,10067,-1,-20,-16,1,1,-1,384,353,343,453
172,228,692,622,234,192,-44,9998,-1,-20,-16,2,1,0,384,353,342,450
173,228,692,620,236,178,-300,10066,-1,-21,-16,1,1,-1,382,352,342,452
169,229,698,626,232,138,20,10078,-1,-20,-15,2,1,-1,384,353,343,452
170,229,693,617,232,235,28,10024,-1,-20,-15,2,1,-1,383,351,344,451
176,228,699,629,234,215,-4,10061,-1,-20,-15,2,0,-1,382,350,342,452
168,227,687,627,237,203,14,9986,-1,-20,-16,1,1,-1,382,350,348,452
173,229,657,599,236,204,11,10004,-1,-20,-15,2,1,-1,382,352,346,453
176,225,639,586,234,178,14,10018,-1,-20,-16,1,1,-1,384,353,339,450
165,229,617,563,237,150,-10,10086,-1,-20,-16,1,0,0,378,350,346,453
173,228,594,542,234,177,-21,10007,-1,-20,-15,1,0,-1,381,353,342,450
170,223,568,521,234,187,-16,10098,-1,-20,-15,1,1,-1,381,353,344,453
176,223,534,490,234,166,-16,9962,-1,-20,-15,1,1,0,384,353,339,450
165,225,506,459,236,183,66,10036,-2,-20,-16,1,1,-1,378,350,346,453
173,224,488,449,236,240,23,9901,-2,-20,-16,2,0,-1,382,352,346,453
176,222,466,425,230,224,21,9938,-2,-20,-14,2,0,-1,382,353,342,450
170,219,434,394,236,198,5,10031,-2,-20,-15,2,0,-1,382,352,345,450
173,221,410,376,232,200,-63,10102,-2,-20,-15,2,0,-1,381,353,346,452
163,224,385,357,233,198,-88,10089,-2,-20,-17,1,1,0,384,350,345,455
170,218,357,333,232,163,4,10127,-1,-20,-15,1,1,0,384,352,345,453
168,224,326,298,229,144,23,10089,-1,-20,-15,2,1,-1,378,347,348,452
170,218,308,279,233,187,88,10023,-2,-20,-15,2,1,-1,383,354,345,453
169,221,274,250,231,218,21,9891,-2,-20,-16,2,1,-1,378,350,345,454
168,219,256,230,229,198,-25,10009,-2,-20,-16,1,1,-1,379,347,348,452
173,221,226,206,230,275,-110,9964,-1,-20,-15,2,0,-1,383,352,346,451
176,215,213,197,226,239,-82,10010,-1,-20,-15,1,1,-1,384,353,344,448
173,215,199,183,230,189,-21,10006,-1,-20,-15,2,1,-1,382,351,343,454
176,215,189,167,226,154,53,10054,-2,-20,-15,1,1,0,383,354,346,454
173,213,170,154,226,195,51,10001,-2,-20,-15,1,1,-1,384,351,345,451
169,214,165,149,229,209,0,10091,-1,-20,-16,2,1,-1,381,350,348,452
170,214,150,131,229,157,-56,10023,-2,-20,-15,2,1,-1,378,347,342,450
176,214,141,129,222,165,-40,10022,-2,-20,-15,1,1,-1,384,353,344,451
172,215,128,111,225,173,-8,10030,-2,-19,-16,1,1,-1,384,353,348,452
176,214,119,106,222,203,43,10072,-2,-20,-16,1,1,-1,378,356,339,450
173,213,117,103,222,180,20,10083,-2,-20,-16,2,1,-1,384,353,346,454
170,214,109,90,229,185,32,9968,-1,-19,-15,1,1,-1,378,350,344,453
168,213,98,96,226,270,-39,9980,-2,-20,-15,2,0,-1,383,352,345,453
170,210,109,100,225,327,-15,10053,-2,-20,-15,1,1,-1,383,353,345,453
173,213,104,96,222,233,-13,10061,-1,-20,-15,1,0,-1,381,353,342,450
170,211,101,101,224,192,-1,10104,-1,-20,-16,1,1,0,383,352,345,453
163,217,102,94,228,175,11,10019,-1,-20,-16,1,1,-1,378,350,348,453
173,215,96,90,223,184,8,10023,-1,-21,-16,1,1,-1,381,352,342,452
172,214,101,101,222,155,-5,10126,-1,-20,-15,1,1,-1,381,353,344,452
168,216,101,94,225,108,-34,10086,-1,-20,-15,1,1,-1,380,350,348,453
173,215,90,90,225,168,-41,10089,-1,-21,-14,1,1,-1,381,352,344,454
168,217,100,94,228,160,-2,10058,-2,-20,-15,1,1,0,378,347,348,452
162,216,101,100,225,187,5,10077,-2,-20,-15,1,1,-1,382,351,345,453
169,220,90,90,225,167,23,10004,-1,-20,-15,1,1,-1,379,352,346,454
168,217,100,95,225,220,11,10019,-1,-20,-15,2,1,-1,379,350,348,452
162,218,101,100,225,222,-20,9990,-2,-20,-14,2,1,-1,382,354,345,455
169,217,94,90,228,271,-23,9996,-2,-20,-15,1,1,-1,378,352,346,453
168,215,90,90,226,239,0,9948,-2,-20,-15,2,1,-1,382,351,345,453
168,216,96,96,228,203,2,10073,-1,-20,-15,2,1,0,382,352,345,453
169,215,95,101,222,166,5,10024,-1,-20,-15,1,1,0,384,351,348,453
168,217,101,100,223,162,4,10024,-1,-20,-15,2,1,-1,384,353,348,452
170,218,101,100,225,167,-27,9949,-1,-20,-16,2,1,0,383,353,345,453
168,217,102,94,228,148,-28,10049,-1,-19,-15,2,1,-1,379,350,345,455
173,215,90,90,223,184,5,10034,-1,-19,-15,2,1,-1,381,353,342,454
176,214,101,101,219,214,5,10034,-1,-20,-15,2,1,-1,384,353,344,451
168,216,101,100,225,193,-7,9960,-1,-20,-16,1,1,-1,382,351,345,455
170,214,101,101,219,203,9,10139,-1,-20,-16,2,1,-1,383,351,344,453
168,216,102,98,225,190,-16,10011,-1,-20,-15,1,0,0,380,347,348,455
170,216,101,100,225,200,-19,10004,-2,-20,-16,1,1,-1,383,354,343,453
168,217,97,97,223,206,-25,10004,-2,-20,-16,2,0,-1,381,353,348,452
176,214,97,94,225,186,10,10098,-1,-20,-15,1,1,0,378,346,339,450
168,216,101,100,228,232,26,9999,-1,-20,-15,2,0,-1,381,352,345,454
170,215,95,90,219,222,-3,10028,-1,-20,-15,2,1,-1,378,353,344,450
173,213,96,96,222,186,1,10015,-1,-20,-15,1,1,-1,381,353,342,450
176,214,101,101,218,177,-2,10083,-1,-20,-15,2,1,-1,384,353,344,451
173,213,96,96,223,203,-9,9917,-1,-20,-16,1,1,0,381,353,342,452
170,214,101,101,219,214,27,10017,-2,-20,-14,2,1,-1,381,353,344,453
168,216,102,95,225,193,-11,10019,-2,-20,-14,2,0,-1,379,350,348,453
173,215,98,96,223,189,8,10070,-2,-20,-15,1,1,-1,379,352,342,453
169,215,90,90,223,193,-26,9946,-1,-19,-16,1,0,-1,379,352,346,453
168,216,101,100,225,185,-5,10036,-1,-19,-16,1,0,-1,382,354,345,453
168,217,99,97,224,166,-17,10022,-2,-20,-14,1,1,0,384,353,342,452
173,213,94,101,219,179,-4,10028,-1,-19,-15,1,0,-1,381,353,346,452
176,214,97,97,225,197,-29,9936,-1,-19,-15,2,1,-1,378,350,348,453
173,213,101,101,223,204,-9,10009,0,-20,-16,2,1,-1,383,353,346,454
169,215,101,101,222,196,-7,10013,0,-20,-15,1,1,-1,381,353,348,452
170,216,103,101,224,216,1,9987,0,-20,-15,2,1,0,381,353,345,453
174,214,101,101,219,210,-8,9960,-1,-20,-16,2,0,-1,384,351,345,454
168,216,100,95,225,195,-19,10037,-1,-20,-15,1,1,-1,379,350,348,453
170,218,101,101,225,184,-4,10010,-1,-20,-15,1,1,0,383,354,345,453
176,214,101,101,218,184,-10,10030,-1,-20,-15,2,1,-1,384,353,345,451
168,216,101,100,225,178,300,9927,-1,-20,-15,2,1,-1,382,350,348,452
176,214,101,101,219,193,-13,10005,-2,-20,-14,1,1,0,384,353,344,453
168,217,101,95,222,181,-9,10013,-1,-20,-14,1,1,-1,384,353,345,452
168,214,101,101,223,183,-7,10006,-1,-20,-14,1,0,0,382,347,342,452
169,215,101,101,218,173,-17,9988,-1,-19,-15,1,1,-1,384,353,348,453
176,214,97,90,225,161,8,9992,0,-20,-15,1,1,-1,378,350,344,448
176,214,98,96,223,205,-1,9996,0,-20,-15,1,1,-1,382,350,342,454
170,214,101,101,224,193,-2,10001,-1,-20,-14,2,1,-1,381,353,345,454
176,213,97,97,222,155,0,10009,-1,-20,-16,1,1,-1,384,353,342,450
176,214,101,101,218,180,26,10006,-1,-20,-16,1,1,-1,384,353,344,449
168,216,101,100,225,156,-7,9997,-1,-20,-15,1,1,0,382,350,348,453
176,214,101,101,218,186,1,9966,-2,-19,-16,1,0,-1,384,353,344,451
168,217,102,94,225,192,0,9984,-2,-19,-16,1,1,-1,378,350,345,453
170,218,101,101,224,236,15,10000,-2,-20,-16,1,1,-1,382,351,345,453
173,216,101,101,221,239,0,10074,-1,-20,-15,2,1,-1,381,353,346,451
168,217,98,97,225,189,-9,10109,-1,-20,-15,1,0,-1,381,350,348,453
168,216,96,96,223,171,0,10024,-1,-20,-14,2,1,0,381,353,345,453
169,220,98,101,218,174,3,9988,-1,-20,-14,2,1,-1,384,353,348,450
168,215,98,96,224,148,-2,10034,-1,-19,-14,1,1,-1,381,350,345,453
176,214,99,101,218,206,1,9975,-1,-20,-14,2,1,-1,384,353,344,450
168,216,101,100,225,218,-7,10016,-1,-20,-14,1,1,0,382,350,348,453
170,216,101,100,224,220,-5,10024,-1,-20,-15,1,1,-1,383,353,345,453
168,216,100,95,225,137,2,10015,-2,-20,-15,2,1,-1,382,350,348,453
173,215,91,90,223,181,-1,10027,-2,-20,-15,1,1,0,383,353,344,452
169,217,94,90,223,133,-1,10019,-1,-20,-15,1,1,-1,378,348,348,454
170,216,101,101,225,167,5,10036,-1,-20,-16,1,1,-1,383,352,345,453
168,217,95,90,228,227,19,10133,-1,-20,-16,2,1,-1,378,350,348,453
168,216,101,96,223,210,23,9968,-1,-20,-15,1,1,-1,381,353,345,451
169,218,101,101,228,202,9,10049,-2,-20,-16,1,1,-1,379,352,345,453
176,215,101,100,223,222,16,10051,-2,-20,-16,1,1,0,382,351,342,452
173,213,101,101,218,192,-21,10157,-1,-20,-14,1,1,-1,383,351,346,453
169,217,95,90,221,186,-19,9948,-1,-20,-15,1,0,0,378,350,348,452
169,221,106,94,223,187,-8,9954,-1,-20,-15,1,1,-1,378,350,346,454
176,215,111,105,218,180,-7,9987,-1,-19,-15,1,0,-1,384,353,344,450
168,216,133,116,224,220,-3,10107,-1,-20,-15,1,0,0,382,351,345,453
169,217,146,123,228,205,-21,10040,-1,-20,-15,1,0,-1,378,347,346,453
168,218,183,176,225,242,-27,10089,-2,-20,-15,1,1,0,383,352,348,453
